istat,comune,lng,lat
19115,Voltido,10.33339356,45.11175931
20001,Acquanegra sul Chiese,10.43338521,45.16049553
20002,Asola,10.41432135,45.22055281
20003,Bagnolo San Vito,10.88141283,45.09248928
20004,Bigarello,10.89839216,45.18012071
20006,Borgofranco sul Po,11.20473631,45.04941983
20007,Bozzolo,10.48451639,45.10531346
20008,Canneto sull'Oglio,10.37540525,45.15029003
20009,Carbonara di Po,11.22920362,45.03536191
20010,Casalmoro,10.40798158,45.25899570
20011,Casaloldo,10.48213987,45.25257166
20012,Casalromano,10.36510881,45.19729890
20013,Castelbelforte,10.89219834,45.21408104
20014,Castel d'Ario,10.97140460,45.18572114
20015,Castel Goffredo,10.47462636,45.29795068
20016,Castellucchio,10.64451007,45.14673489
20017,Castiglione delle Stiviere,10.49104943,45.38649590
20018,Cavriana,10.60099734,45.34991118
20019,Ceresara,10.56562252,45.26332286
20020,Commessaggio,10.54534234,45.03460205
20021,Curtatone,10.71627090,45.13376694
20022,Dosolo,10.64141144,44.95374837
20024,Gazoldo degli Ippoliti,10.57957827,45.19989216
20025,Gazzuolo,10.58184611,45.06885217
20026,Goito,10.67547029,45.25521903
20027,Gonzaga,10.82119368,44.95474885
20028,Guidizzolo,10.58352910,45.31803119
20029,Magnacavallo,11.18473670,45.00462322
20030,Mantova,10.79277363,45.15726772
20031,Marcaria,10.53358846,45.11961873
20032,Mariana Mantovana,10.48761640,45.19403347
20033,Marmirolo,10.75731353,45.22234005
20034,Medole,10.50745401,45.32707278
20035,Moglia,10.91192569,44.93033909
20036,Monzambano,10.69313808,45.38711484
20037,Motteggiana,10.76444048,45.03144077
20038,Ostiglia,11.13143318,45.06890884
20039,Pegognaga,10.85904901,44.99610137
20040,Pieve di Coriano,11.10811985,45.03293697
20041,Piubega,10.53502787,45.22757240
20042,Poggio Rusco,11.11882241,44.97742721
20043,Pomponesco,10.59041521,44.92807036
20044,Ponti sul Mincio,10.68746271,45.41155546
20045,Porto Mantovano,10.79001314,45.18877514
20046,Quingentole,11.04575205,45.03988120
20047,Quistello,10.98043645,45.00906722
20048,Redondesco,10.51284971,45.16667057
20049,Revere,11.12697807,45.05788625
20050,Rivarolo Mantovano,10.43101188,45.07056103
20051,Rodigo,10.62430268,45.19935682
20052,Roncoferraro,10.95100592,45.13324175
20053,Roverbella,10.76451212,45.26503872
20054,Sabbioneta,10.48991359,44.99975993
20055,San Benedetto Po,10.92848767,45.04107354
20056,San Giacomo delle Segnate,11.03316413,44.97181021
20057,San Giorgio di Mantova,10.84589851,45.16526842
20058,San Giovanni del Dosso,11.08112346,44.96608634
20059,San Martino dall'Argine,10.52014901,45.10070268
20060,Schivenoglia,11.07747756,44.99115212
20061,Sermide e Felonica,11.29896910,45.00602954
20062,Serravalle a Po,11.07981063,45.06565239
20063,Solferino,10.57297894,45.37181299
20064,Sustinente,11.01814371,45.06881028
20065,Suzzara,10.74561894,44.99023318
20066,Viadana,10.52143199,44.92611892
20067,Villa Poma,11.11664577,44.99915395
20068,Villimpenta,11.02938950,45.14494130
20070,Volta Mantovana,10.65949338,45.31957585
20071,Borgo Virgilio,10.7750,45.0880
21001,Aldino,11.35402888,46.36783596
21002,Andriano,11.23293128,46.52023315
21003,Anterivo,11.36675092,46.27749460
21004,Appiano sulla strada del vino,11.25885656,46.45527585
21005,Avelengo,11.22475188,46.64671212
21006,Badia,11.89342082,46.61067544
21007,Barbiano,11.51987095,46.60364899
21008,Bolzano,11.35662422,46.49933453
21009,Braies,12.13256950,46.71973406
21010,Brennero,11.44322879,46.93771816
21011,Bressanone,11.65699492,46.71643929
21012,Bronzolo,11.31989385,46.40460343
21013,Brunico,11.93729840,46.79738401
21014,Caines,11.17529930,46.69651650
21015,Caldaro sulla strada del vino,11.24515892,46.41317465
21016,Campo di Trens,11.48395496,46.87111849
21017,Campo Tures,11.95188039,46.91992376
21018,Castelbello-Ciardes,10.90114298,46.62831219
21019,Castelrotto,11.55946126,46.56780623
21020,Cermes,11.14503298,46.63279289
21021,Chienes,11.83631922,46.80644678
21022,Chiusa,11.56809214,46.64167054
21023,Cornedo all'Isarco,11.39267489,46.49425422
21024,Cortaccia sulla strada del vino,11.22355148,46.31331764
21025,Cortina sulla strada del vino,11.22259368,46.26868917
21026,Corvara in Badia,11.87452330,46.55291042
21027,Curon Venosta,10.54216821,46.80669161
21028,Dobbiaco,12.22019811,46.73551057
21029,Egna,11.27282548,46.31387437
21030,Falzes,11.88265320,46.81174970
21031,Fiè allo Sciliar,11.50139797,46.51753578
21032,Fortezza,11.61256174,46.78644534
21033,Funes,11.68057452,46.64226751
21034,Gais,11.94773350,46.83527700
21035,Gargazzone,11.20131739,46.58471676
21036,Glorenza,10.55567836,46.67116521
21037,Laces,10.85946518,46.61763702
21038,Lagundo,11.11775573,46.67753737
21039,Laion,11.56460096,46.60876374
21040,Laives,11.33846501,46.42648803
21041,Lana,11.14529160,46.61611260
21042,Lasa,10.69756468,46.61787377
21043,Lauregno,11.06224733,46.45420512
21044,Luson,11.76072155,46.74589084
21045,Magrè sulla strada del vino,11.20897141,46.28686737
21046,Malles Venosta,10.54480017,46.68953918
21047,Marebbe,11.93270219,46.69754471
21048,Marlengo,11.14041814,46.65479398
21049,Martello,10.78260147,46.56632365
21050,Meltina,11.25557484,46.58637551
21051,Merano,11.16183780,46.67176409
21052,Monguelfo-Tesido,12.10478072,46.75693562
21053,Montagna,11.30272954,46.33134760
21054,Moso in Passiria,11.16900266,46.83012323
21055,Nalles,11.20422581,46.54109648
21056,Naturno,11.00533290,46.65103584
21057,Naz-Sciaves,11.66584939,46.77053266
21058,Nova Levante,11.53555423,46.42978743
21059,Nova Ponente,11.42559558,46.41411435
21060,Ora,11.29831873,46.34811537
21061,Ortisei,11.67180248,46.57611397
21062,Parcines,11.07350936,46.68442230
21063,Perca,11.98322218,46.79145734
21064,Plaus,11.04236898,46.65569401
21065,Ponte Gardena,11.53033945,46.59706769
21066,Postal,11.19154810,46.60962930
21067,Prato allo Stelvio,10.58959468,46.61756490
21068,Predoi,12.10286682,47.03849873
21069,Proves,11.02231835,46.47617681
21070,Racines,11.37850769,46.88271114
21071,Rasun-Anterselva,12.04933480,46.78077135
21072,Renon,11.46302020,46.53670501
21073,Rifiano,11.18033767,46.70159182
21074,Rio di Pusteria,11.66780079,46.79702773
21075,Rodengo,11.69495569,46.77932062
21076,Salorno,11.21297097,46.23910790
21077,San Candido,12.28204175,46.73242428
21079,San Genesio Atesino,11.33158202,46.53564865
21080,San Leonardo in Passiria,11.24328928,46.81167592
21081,San Lorenzo di Sebato,11.90177375,46.78352784
21082,San Martino in Badia,11.89801735,46.68188900
21083,San Martino in Passiria,11.22695600,46.78260956
21084,San Pancrazio,11.08504315,46.58690151
21085,Santa Cristina Valgardena,11.72132932,46.55853007
21086,Sarentino,11.35624145,46.64270185
21087,Scena,11.18728565,46.69005377
21088,Selva dei Molini,11.86059136,46.89130115
21089,Selva di Val Gardena,11.75880704,46.55599324
21091,Senales,10.90957203,46.70539541
21092,Sesto,12.35031535,46.70209527
21093,Silandro,10.77314173,46.62793135
21094,Sluderno,10.58533678,46.66422759
21095,Stelvio,10.54555359,46.59769763
21096,Terento,11.77656972,46.82894661
21097,Terlano,11.24964200,46.52883169
21098,Termeno sulla strada del vino,11.23934849,46.34140482
21099,Tesimo,11.16913009,46.56409126
21100,Tires,11.52769626,46.46717216
21101,Tirolo,11.15357574,46.69045029
21102,Trodena nel parco naturale,11.34933722,46.32292639
21103,Tubre,10.46436095,46.64602194
21104,Ultimo,11.00306602,46.54883009
21105,Vadena,11.30517982,46.41449692
21106,Valdaora,12.03097430,46.76140696
21107,Val di Vizze,11.46246781,46.89971353
21108,Valle Aurina,11.98080229,46.99686383
21109,Valle di Casies,12.22719988,46.81102783
21110,Vandoies,11.72213188,46.81614527
21111,Varna,11.63583954,46.74006051
21112,Verano,11.22574181,46.60511072
21113,Villabassa,12.16906700,46.73775971
21114,Villandro,11.53982510,46.63140507
21115,Vipiteno,11.43179468,46.89797220
21116,Velturno,11.60009608,46.66947108
21117,La Valle,11.92581012,46.65661658
21118,Senale-San Felice,11.13247907,46.49215807
22001,Ala,11.00475333,45.75676703
22002,Albiano,11.19376768,46.14520833
22003,Aldeno,11.09131825,45.97728775
22005,Andalo,11.00328730,46.16487823
22006,Arco,10.88619330,45.91928662
22007,Avio,10.94154266,45.73545329
22009,Baselga di Pinè,11.24452690,46.12998915
22011,Bedollo,11.30321802,46.16142431
22013,Besenello,11.10618753,45.94568733
22015,Bieno,11.55368850,46.08024712
22017,Bleggio Superiore,10.83705955,46.02532750
22018,Bocenago,10.75908629,46.11843068
22021,Bondone,10.55125567,45.80542077
22022,Borgo Valsugana,11.45648568,46.05304141
22025,Brentonico,10.95493373,45.81886908
22026,Bresimo,10.96861301,46.41044397
22027,Brez,11.10727867,46.43104038
22029,Caderzone Terme,10.75692332,46.12941256
22030,Cagnò,11.04211957,46.39464733
22032,Calceranica al Lago,11.24237540,46.00375375
22033,Caldes,10.94281250,46.36513314
22034,Caldonazzo,11.26184714,45.99140479
22035,Calliano,11.09432828,45.93427130
22036,Campitello di Fassa,11.74009284,46.47574796
22037,Campodenno,11.03336746,46.25731146
22038,Canal San Bovo,11.73137986,46.15631465
22039,Canazei,11.77129957,46.47683463
22040,Capriana,11.33917050,46.26297128
22041,Carano,11.44005630,46.29230220
22042,Carisolo,10.76386451,46.16904792
22043,Carzano,11.49362910,46.07087639
22045,Castel Condino,10.60283973,45.91521143
22046,Castelfondo,11.11655375,46.45597424
22047,Castello-Molina di Fiemme,11.43470654,46.28124969
22048,Castello Tesino,11.63370534,46.06241572
22049,Castelnuovo,11.49419964,46.05226247
22050,Cavalese,11.46043364,46.29129819
22051,Cavareno,11.13660275,46.40791510
22052,Cavedago,11.02805643,46.18352917
22053,Cavedine,10.97082265,45.99391529
22054,Cavizzana,10.95837224,46.36818861
22058,Cimone,11.06846607,45.97819064
22059,Cinte Tesino,11.61619434,46.05436920
22060,Cis,11.00233845,46.40005451
22061,Civezzano,11.17963203,46.09005862
22062,Cles,11.03564375,46.36440465
22063,Cloz,11.08663729,46.41892512
22064,Commezzadura,10.83926199,46.32122317
22068,Croviana,10.90454728,46.34463628
22070,Daiano,11.44788293,46.30067015
22071,Dambel,11.09302262,46.40491482
22074,Denno,11.05132614,46.27435425
22078,Drena,10.94459630,45.97116910
22079,Dro,10.91181570,45.96254924
22080,Faedo,11.16248613,46.19272600
22081,Fai della Paganella,11.06956080,46.17838429
22083,Fiavè,10.84202477,46.00480690
22085,Fierozzo,11.31823589,46.11178063
22087,Folgaria,11.17014101,45.91663324
22088,Fondo,11.13606457,46.44012582
22089,Fornace,11.20580077,46.11723367
22090,Frassilongo,11.29212297,46.08565885
22091,Garniga Terme,11.08588791,46.00482982
22092,Giovo,11.15168070,46.15682949
22093,Giustino,10.76847784,46.14878032
22095,Grigno,11.63561779,46.01717508
22097,Imer,11.79680143,46.15109445
22098,Isera,11.00835210,45.88707570
22102,Lavarone,11.26970396,45.93938938
22103,Lavis,11.11173415,46.13971519
22104,Levico Terme,11.30232766,46.01101281
22106,Livo,11.01916869,46.40554978
22108,Lona-Lases,11.21882443,46.14679565
22109,Luserna,11.32439104,45.92193218
22110,Malè,10.91248259,46.35269834
22111,Malosco,11.14452350,46.43499359
22112,Massimeno,10.77300566,46.14230500
22113,Mazzin,11.72840998,46.47036363
22114,Mezzana,10.80277007,46.31580915
22115,Mezzano,11.80595311,46.15452726
22116,Mezzocorona,11.11849988,46.21649042
22117,Mezzolombardo,11.09051799,46.21351447
22118,Moena,11.66021931,46.37660648
22120,Molveno,10.96625350,46.14288959
22123,Mori,10.97549449,45.85195052
22124,Nago-Torbole,10.87605352,45.87057555
22126,Nave San Rocco,11.10735653,46.16668990
22127,Nogaredo,11.02309066,45.91201029
22128,Nomi,11.07125718,45.92895668
22129,Novaledo,11.36579931,46.02257583
22130,Ospedaletto,11.55290300,46.04363279
22131,Ossana,10.73804321,46.30627677
22133,Palù del Fersina,11.35213410,46.12990840
22134,Panchià,11.54223220,46.28567937
22135,Ronzo-Chienis,10.94990671,45.89079928
22136,Peio,10.68907789,46.35528769
22137,Pellizzano,10.76056510,46.30938639
22138,Pelugo,10.72334177,46.08811132
22139,Pergine Valsugana,11.24049381,46.06031750
22142,Pieve Tesino,11.61057369,46.06901125
22143,Pinzolo,10.76660594,46.16001113
22144,Pomarolo,11.04305509,45.92679872
22145,Pozza di Fassa,11.68654422,46.43070096
22147,Predazzo,11.60278164,46.31256391
22150,Rabbi,10.85065549,46.39825276
22152,Revò,11.05782178,46.39103316
22153,Riva del Garda,10.83888821,45.88504406
22154,Romallo,11.06836216,46.39783103
22155,Romeno,11.12018975,46.39439766
22156,Roncegno Terme,11.40968867,46.05098573
22157,Ronchi Valsugana,11.43429735,46.06713704
22159,Ronzone,11.14999907,46.42333978
22160,Roverè della Luna,11.16960836,46.24998794
22161,Rovereto,11.04517514,45.88648404
22162,Ruffrè-Mendola,11.17746883,46.41450529
22163,Rumo,11.01732679,46.44106943
22164,Sagron Mis,11.94327632,46.19492556
22165,Samone,11.52037588,46.08187379
22167,San Michele all'Adige,11.13405098,46.19266460
22168,Sant'Orsola Terme,11.30255790,46.10820010
22169,Sanzeno,11.06805927,46.37441809
22170,Sarnonico,11.14140892,46.42004432
22171,Scurelle,11.50758651,46.06448377
22172,Segonzano,11.25876580,46.19036068
22173,Sfruz,11.11547195,46.33716824
22176,Soraga di Fassa,11.66881239,46.39603664
22177,Sover,11.31532726,46.22118281
22179,Spiazzo,10.73679917,46.10284998
22180,Spormaggiore,11.04822748,46.21857725
22181,Sporminore,11.03119056,46.23711782
22182,Stenico,10.85359956,46.05301338
22183,Storo,10.58018609,45.84927357
22184,Strembo,10.75161495,46.12001215
22188,Telve,11.47888916,46.07144614
22189,Telve di Sopra,11.47255576,46.07231279
22190,Tenna,11.26629510,46.01458390
22191,Tenno,10.83264413,45.91860092
22193,Terragnolo,11.15303950,45.87870200
22195,Terzolas,10.92611911,46.36137070
22196,Tesero,11.51118835,46.28933907
22199,Tione di Trento,10.72326426,46.03171404
22200,Ton,11.08570405,46.26589858
22202,Torcegno,11.45001604,46.07328260
22203,Trambileno,11.07340897,45.86969867
22205,Trento,11.12123097,46.06893511
22209,Valfloriana,11.34214006,46.24896578
22210,Vallarsa,11.11763173,45.78259232
22211,Varena,11.45600650,46.30335570
22213,Vermiglio,10.69285089,46.29882667
22216,Vignola-Falesina,11.27816706,46.04391844
22217,Vigo di Fassa,11.67334680,46.42040429
22222,Villa Lagarina,11.03184685,45.91604151
22224,Volano,11.06079067,45.91719314
22225,Zambana,11.09603972,46.15125132
22226,Ziano di Fiemme,11.56112305,46.28646875
22228,Comano Terme,10.86885220,46.03166101
22229,Ledro,10.73311322,45.88870857
22230,Predaia,11.0731,46.3234
22231,San Lorenzo Dorsino,10.9095,46.0775
22232,Valdaone,10.6221,45.9481
22233,Dimaro Folgarida,10.8718,46.3271
22234,Pieve di Bono-Prezzo,10.6413,45.9431
22235,Altavalle,11.2383,46.1822
22236,Altopiano della Vigolana,11.1997,46.0065
22237,Amblar-Don,11.1375,46.3902
22238,Borgo Chiese,10.6013,45.8906
22239,Borgo Lares,10.7521,46.0352
22240,Castel Ivano,11.5211,46.0683
22241,Cembra Lisignago,11.2218,46.1746
22242,Contà,11.0241,46.3108
22243,Madruzzo,10.9841,46.0260
22244,Porte di Rendena,10.7121,46.0626
22245,Primiero San Martino di Castrozza,11.8298,46.1771
22246,Sella Giudicarie,10.6692,45.9836
22247,Tre Ville,10.7783,46.0545
22248,Vallelaghi,11.0005,46.0800
22249,Ville d'Anaunia,11.0240,46.3298
23001,Affi,10.77315447,45.55157835
23002,Albaredo d'Adige,11.26758294,45.31738813
23003,Angiari,11.28372239,45.21802033
23004,Arcole,11.28695082,45.35768001
23005,Badia Calavena,11.15635700,45.56389465
23006,Bardolino,10.71966767,45.54709416
23007,Belfiore,11.20842171,45.38036769
23008,Bevilacqua,11.39819298,45.23344659
23009,Bonavigo,11.27970781,45.25754447
23010,Boschi Sant'Anna,11.35793023,45.21945717
23011,Bosco Chiesanuova,11.02941969,45.62213312
23012,Bovolone,11.11706145,45.25798824
23013,Brentino Belluno,10.89346482,45.65616869
23014,Brenzone sul Garda,10.76747345,45.70890340
23015,Bussolengo,10.84641902,45.47459264
23016,Buttapietra,10.99849693,45.34198540
23017,Caldiero,11.18377975,45.41209588
23018,Caprino Veronese,10.79377937,45.60656855
23019,Casaleone,11.20022173,45.16977267
23020,Castagnaro,11.41083411,45.12049934
23021,Castel d'Azzano,10.94400420,45.35358762
23022,Castelnuovo del Garda,10.76370019,45.44038139
23023,Cavaion Veronese,10.77168306,45.53828849
23024,Cazzano di Tramigna,11.20348545,45.47243910
23025,Cerea,11.21287303,45.19202052
23026,Cerro Veronese,11.04159037,45.57418406
23027,Cologna Veneta,11.38439416,45.31068675
23028,Colognola ai Colli,11.18671113,45.43439433
23029,Concamarise,11.13883353,45.20735525
23030,Costermano sul Garda,10.73848849,45.58656732
23031,Dolcè,10.85270293,45.60004522
23032,Erbè,10.96733995,45.24246329
23033,Erbezzo,11.00055525,45.64171145
23034,Ferrara di Monte Baldo,10.85428478,45.67566724
23035,Fumane,10.88211313,45.54316629
23036,Garda,10.70702090,45.57496890
23037,Gazzo Veronese,11.10362120,45.14249825
23038,Grezzana,11.04763369,45.54636615
23039,Illasi,11.18418675,45.46593265
23040,Isola della Scala,11.00753615,45.27366330
23041,Isola Rizza,11.19870989,45.29144000
23042,Lavagno,11.13167087,45.44066715
23043,Lazise,10.73247071,45.50507105
23044,Legnago,11.30751817,45.19138954
23045,Malcesine,10.80781851,45.76284647
23046,Marano di Valpolicella,10.91541415,45.55384279
23047,Mezzane di Sotto,11.12755767,45.48107160
23048,Minerbe,11.34069697,45.24175652
23049,Montecchia di Crosara,11.25318493,45.48539704
23050,Monteforte d'Alpone,11.28505257,45.42225537
23051,Mozzecane,10.81771082,45.30970544
23052,Negrar,10.93782510,45.53065538
23053,Nogara,11.06090553,45.17783990
23054,Nogarole Rocca,10.88371218,45.29164131
23055,Oppeano,11.17834990,45.30789824
23056,Palù,11.15456840,45.32469174
23057,Pastrengo,10.80027342,45.49217619
23058,Pescantina,10.86724425,45.48256141
23059,Peschiera del Garda,10.69194074,45.43913874
23060,Povegliano Veronese,10.88092951,45.34726200
23061,Pressana,11.40197974,45.28478649
23062,Rivoli Veronese,10.81250539,45.57114567
23063,Roncà,11.29014374,45.47945420
23064,Ronco all'Adige,11.24641156,45.33570342
23065,Roverchiara,11.24789009,45.27241826
23066,Roveredo di Guà,11.44267592,45.27272571
23067,Roverè Veronese,11.06565542,45.59333994
23068,Salizzole,11.08381420,45.24277230
23069,San Bonifacio,11.26992340,45.39592296
23070,San Giovanni Ilarione,11.23577605,45.52093328
23071,San Giovanni Lupatoto,11.05019475,45.38008715
23072,Sanguinetto,11.15117960,45.18274607
23073,San Martino Buon Albergo,11.09313392,45.42214578
23074,San Mauro di Saline,11.11247008,45.56520995
23075,San Pietro di Morubio,11.23223844,45.24818430
23076,San Pietro in Cariano,10.88646128,45.51731003
23077,Sant'Ambrogio di Valpolicella,10.83367953,45.52462519
23078,Sant'Anna d'Alfaedo,10.95108168,45.62713353
23079,San Zeno di Montagna,10.73235851,45.63794962
23080,Selva di Progno,11.13881990,45.61231964
23081,Soave,11.24862237,45.42261572
23082,Sommacampagna,10.84040480,45.40710167
23083,Sona,10.83266530,45.43402698
23084,Sorgà,10.98053690,45.21202822
23085,Terrazzo,11.39847200,45.17332700
23086,Torri del Benaco,10.68521785,45.60807997
23087,Tregnago,11.16462080,45.51663794
23088,Trevenzuolo,10.93304145,45.27130528
23089,Valeggio sul Mincio,10.73444725,45.35363970
23090,Velo Veronese,11.09589060,45.60528021
23091,Verona,10.99352685,45.43839046
23092,Veronella,11.32049292,45.32308406
23093,Vestenanova,11.22761990,45.57345303
23094,Vigasio,10.94334454,45.31745297
23095,Villa Bartolomea,11.35332886,45.15928250
23096,Villafranca di Verona,10.84673680,45.35080445
23097,Zevio,11.13533549,45.37555774
23098,Zimella,11.33920608,45.36352253
24001,Agugliaro,11.58490440,45.32397800
24002,Albettone,11.58518860,45.35832713
24003,Alonte,11.42661929,45.36584993
